s1,s2,s3,s4,s5,s6,s9
0.94899964,0.66052705,0.27473354,0.5812348,-0.42657942,-0.03929712,0.83197236
0.9046622,0.9999841,0.5122908,0.8419844,-0.87394667,0.99302197,0.08229715
0.9999827,0.8382922,0.302943,0.68287915,-0.35938096,-0.46179014,0.7643012
0.99994016,0.8355425,0.51440173,0.6861877,-1.1537468,0.33084947,0.31917986
0.9951002,0.78677434,0.4915039,0.65352654,-1.1252917,0.99944854,0.3866336
0.99601746,0.7922478,0.43037233,0.6718968,-0.9021957,-0.5237901,0.52107507
0.9910556,0.9101635,0.45253825,0.75280756,-0.84692913,0.5747522,0.4175188
0.8353345,0.513291,0.31437892,0.46922237,-0.7498533,-0.8305296,0.75726986
0.9514079,0.66493964,0.3326788,0.58815634,-0.65911144,-0.35303646,0.733346
0.86770767,0.547691,0.41141903,0.47445902,-1.068708,0.99455214,0.5674759
0.87553644,0.556628,0.34854108,0.5002977,-0.8376856,0.3481406,0.6986624
0.9001361,0.5867233,0.22755677,0.5255669,-0.3095067,0.9823587,0.89703447
0.9706673,0.7050736,0.49913555,0.5813919,-1.2197843,-0.99993956,0.38043112
0.9300646,0.62892675,0.33272466,0.5614423,-0.6986198,0.4216007,0.7331429
0.8870938,0.5703548,0.425961,0.48993513,-1.0974485,0.99952817,0.5388334
0.8633373,0.5428173,0.26753986,0.4976794,-0.5252247,0.68480873,0.83829063
0.8682071,0.54825306,0.18521217,0.49120972,-0.17453608,-0.34657875,0.9428035
0.30623382,0.1562428,0.054032337,0.154693,-0.048593294,0.92169774,0.9963583
0.16732067,0.084154576,-0.033454556,0.08235487,0.24906814,0.31061697,0.9897747
-0.09914962,-0.0496768,-0.052257918,-0.049510516,0.17256486,-0.94058526,0.99131507
-0.48728004,-0.2572024,-0.2051468,-0.2469919,0.5860247,-0.67410266,0.8840339
-0.76822513,-0.45144013,-0.23102744,-0.4240659,0.47415006,-0.37507075,0.8811707
-0.67455417,-0.37840322,-0.12648427,-0.35751337,0.106599,-0.5811301,0.97807705
-0.83330816,-0.5112561,-0.19597135,-0.46843496,0.25739178,-0.37861535,0.9293779
-0.82059765,-0.49876446,-0.20370331,-0.46041593,0.3037035,-0.37597984,0.91986823
-0.88333166,-0.5658122,-0.27328962,-0.5153618,0.5236635,-0.24701971,0.8311899
-0.94929665,-0.6610657,-0.4028904,-0.57581073,0.93637234,-0.049100175,0.59481144
-0.9119773,-0.6025416,-0.30664277,-0.5428254,0.621363,-0.18895775,0.77867466
-0.86989605,-0.5501618,-0.256403,-0.5030949,0.47014332,-0.27671313,0.85549134
-0.93537307,-0.63730365,-0.36760798,-0.5637087,0.8275267,-0.099070065,0.66663295
-0.9913503,-0.7684001,-0.43160874,-0.6540362,0.9324232,-0.011452392,0.52373564
-0.99164206,-0.9080209,-0.5815688,-0.72545874,1.291981,0.12939084,0.12440956
-0.87667143,-0.9929693,-0.5946888,-0.8595736,1.1187458,0.02617228,-0.17278779
-0.9525364,-0.97979265,-0.3264506,-0.7445503,0.29952484,-0.23316854,0.623585
-0.9891882,-0.91647696,-0.36931252,-0.7426408,0.52480674,-0.13333163,0.5969969
-0.99995315,-0.846685,-0.50495106,-0.698008,1.1106542,0.06335667,0.33609205
-0.9097025,-0.99988663,-0.48708376,-0.83508754,0.79180837,-0.06968625,0.1541509
-0.9839044,-0.74112177,-0.26607928,-0.62434286,0.31095833,-0.2282853,0.8418901
-0.76597345,-0.4495312,-0.26201183,-0.42050052,0.6069463,-0.33578777,0.83607644
-0.790336,-0.47069484,-0.19302703,-0.4380249,0.28924826,-0.40972012,0.92922354
-0.37603506,-0.19394322,-0.16388255,-0.18876003,0.48566875,-0.8372593,0.9233763
-0.30187666,-0.15392882,-0.04412371,-0.15218413,0.007289342,-0.9705187,0.99838984
-0.34244034,-0.17564166,-0.17162864,-0.16990097,0.5379329,-0.8669709,0.9107844
-0.24769956,-0.12547845,-0.10291046,-0.12415433,0.30406344,-0.9804961,0.96992505
0.06873773,0.034402765,-0.027988719,0.03415293,0.16751365,-0.37128922,0.9948698
0.17969148,0.090459116,-0.082264476,0.08538727,0.4514957,0.34178287,0.95655024
0.15677556,0.078793705,-0.015750114,0.07782861,0.16672677,0.2528259,0.9962337
0.6102174,0.33393827,0.10111349,0.31797132,-0.047098953,0.49801052,0.98877597
0.37102067,0.19119139,-0.034701604,0.17841838,0.36107448,0.23411086,0.9797165
0.6211101,0.34121567,0.09337331,0.3227391,-0.006344952,0.99845374,0.9923257
0.86055624,0.53975683,0.25398952,0.49512082,-0.47157615,-0.68167067,0.858189
0.88612604,0.5691791,0.26336768,0.5175773,-0.47831398,-0.86002845,0.84652597
0.99982023,0.8516594,0.5458098,0.68896884,-1.2386609,-0.5274388,0.2403112
0.9906089,0.91174096,0.38649863,0.7453258,-0.59516984,0.74772435,0.5632072
0.9889956,0.9170896,0.42798817,0.7559586,-0.74549055,0.9579588,0.46743166
0.9722043,0.95492834,0.54387695,0.77985686,-1.110624,-0.83254164,0.1613971
0.99997747,0.83783823,0.37710208,0.70253336,-0.6456287,-0.28735608,0.6200256
0.9999186,0.83455426,0.41095114,0.7025816,-0.7808261,0.39868873,0.5499201
0.8402862,0.5183173,0.30648923,0.4747636,-0.71299595,0.95083106,0.77190053
0.94882596,0.660213,0.4314767,0.56729895,-1.0392203,0.551779,0.53359276
0.87206215,0.55262804,0.27375647,0.5052652,-0.5403185,-0.73195827,0.829495
0.8259608,0.50397944,0.19166864,0.46253833,-0.24706602,0.059077024,0.9333936
0.90093714,0.5877626,0.43636653,0.50188476,-1.116824,0.450796,0.5179373
0.75705725,0.4420594,0.20355283,0.41605306,-0.36693478,0.804564,0.9146247
0.9704987,0.70467323,0.28759384,0.6104368,-0.43271104,-0.83387756,0.8102072
0.7313356,0.42122585,0.25556406,0.3960022,-0.6118706,-0.43244243,0.8416738
0.878772,0.560404,0.26584792,0.51112837,-0.49847764,-0.894065,0.84221196
0.52005017,0.27681804,0.041408338,0.26187247,0.14254522,0.8829957,0.99997175
0.3430036,0.175946,0.0047321757,0.17017019,0.18896523,0.627282,0.99735075
0.17276716,0.08692814,-0.155481,0.07584861,0.6899063,0.17972869,0.8658564
-0.23772457,-0.12029872,-0.113524884,-0.11859107,0.35641092,-0.9825424,0.9610462
-0.6691616,-0.3745283,-0.38539633,-0.31897867,1.104895,-0.25950322,0.57986116
-0.83117443,-0.5091266,-0.1818893,-0.46440288,0.20061661,-0.39866656,0.9436208
-0.9307592,-0.6300044,-0.28958485,-0.56262547,0.5207105,-0.20491987,0.80814064
-0.8921592,-0.57659316,-0.36304232,-0.5143031,0.87248456,-0.122700855,0.6722267
-0.9913516,-0.7684059,-0.3166437,-0.65281975,0.48273194,-0.16193636,0.75405234
-0.97890556,-0.7262376,-0.30427605,-0.62627894,0.4775059,-0.17588218,0.7807287
-0.8402984,-0.5183298,-0.16428106,-0.46647385,0.11887383,-0.41681054,0.96007425
-0.72000456,-0.41235715,-0.18150878,-0.3905676,0.30576113,-0.47619972,0.93560654
-0.9461017,-0.6553522,-0.27654308,-0.57823074,0.43949196,-0.21797997,0.82917523
-0.9084521,-0.59772646,-0.1413904,-0.50249535,-0.03535923,-0.41434455,0.97997564
-0.92643535,-0.62338114,-0.33846802,-0.55665463,0.7277057,-0.14071488,0.72235656
-0.9866577,-0.7502978,-0.30975616,-0.6412336,0.4742479,-0.16957107,0.7687509
-0.9630726,-0.68803513,-0.28647402,-0.6002456,0.44557136,-0.20093684,0.81275684
-0.9793343,-0.7274415,-0.41456994,-0.625994,0.91201484,-0.030379727,0.56650233
-0.9892238,-0.7597232,-0.29475316,-0.6427642,0.4049889,-0.1906201,0.79356503
-0.941639,-0.98857135,-0.32981852,-0.74924845,0.29785562,-0.23941891,0.59767425
-0.98834497,-0.7563834,-0.46999517,-0.6353881,1.0816592,0.037576422,0.44130582
-0.93960243,-0.64422613,-0.26936662,-0.5700224,0.4217726,-0.22956449,0.84022117
-0.8299782,-0.5079387,-0.27765813,-0.46913743,0.6065743,-0.27103078,0.8190541
-0.6888572,-0.38883004,-0.24267742,-0.3679925,0.5947072,-0.4237811,0.855695
-0.34445187,-0.17672887,-0.10108165,-0.17482577,0.23351136,-0.91223836,0.97673166
-0.16829057,-0.08464824,0.08956174,-0.07962213,-0.4736298,-0.9495303,0.9507186
0.12986624,0.06516303,-0.048361897,0.0636466,0.29087222,-0.0011619776,0.9840868
0.1961989,0.098900184,-0.089342825,0.09235833,0.48485038,0.46798187,0.9484631
0.2321045,0.11738755,0.19171026,0.11025022,-0.6725119,0.95232594,0.87012786
0.48427284,0.2554279,0.25318947,0.23784347,-0.77304596,-0.015239209,0.8096881
0.42119756,0.2190813,0.08928438,0.21539392,-0.12910393,-0.8601203,0.9869185
0.47496644,0.24996218,0.14568341,0.2445829,-0.34152764,-0.46854988,0.95065236
0.5016268,0.26572573,0.13908851,0.25968575,-0.29347968,0.446383,0.9583998
0.5829708,0.31612313,0.11637648,0.30456322,-0.13331293,-0.99977773,0.97961116
0.89381355,0.57866234,0.22386718,0.5195717,-0.3026387,-0.9716902,0.9012888
0.938742,0.6427988,0.34800082,0.5706874,-0.74475026,-0.99977785,0.704793
0.9742338,0.7138232,0.29721978,0.6176677,-0.46207234,0.18857732,0.79368836
0.9754903,0.9492039,0.5021415,0.7802593,-0.9736309,-0.5825454,0.2652865
0.9472744,0.9843978,0.7100371,0.7578026,-1.5491599,-0.28099722,-0.25651425
0.9721565,0.9550074,0.50637895,0.78484184,-0.9796665,-0.8590308,0.24777538
0.97180617,0.9555834,0.451868,0.78401214,-0.7796426,-0.9089128,0.3733398
0.9946841,0.78445685,0.3397286,0.6662069,-0.5573823,0.7146143,0.7084914
0.9997531,0.8533995,0.38619536,0.7127931,-0.66323376,-0.07108436,0.5951867
0.9878365,0.7545068,0.42464116,0.6447924,-0.92121804,-0.35165924,0.5412694
0.91686577,0.6093817,0.3732777,0.53978044,-0.87797916,-0.84032136,0.65423274
0.80151683,0.48081475,0.19893396,0.44637862,-0.303237,-0.49040502,0.9236808
0.7600842,0.44458064,0.3581728,0.39576286,-0.9766833,-0.8206949,0.66018355
0.71771,0.41058245,0.13016324,0.38312352,-0.08748043,-0.81101155,0.977985
0.7028873,0.3992811,0.19820198,0.37993255,-0.39334214,0.9999633,0.9158628
0.5565036,0.2993009,0.055235468,0.28254175,0.10868582,0.20980999,0.9996854
0.3759706,0.1939078,0.11236078,0.19137536,-0.26255232,-0.07904419,0.97092193
0.5023434,0.26615408,0.15092453,0.2598355,-0.3450395,0.4865892,0.94794834
0.3742892,0.19298428,0.10608056,0.19057949,-0.23580088,-0.037093654,0.9751192
-0.15076303,-0.07574218,0.04876901,-0.07370462,-0.30409694,-0.9507907,0.98287165
-0.59986806,-0.32710811,-0.14343601,-0.31578967,0.2390984,-0.62648815,0.96157366
-0.3681898,-0.18964106,-0.2054496,-0.18010166,0.657074,-0.8119132,0.8684225
-0.6995801,-0.39679673,-0.27728298,-0.3703273,0.7261027,-0.369745,0.8024517
-0.89911664,-0.58540654,-0.26377738,-0.5294022,0.46212316,-0.2524711,0.8468524
-0.9957801,-0.7907772,-0.3827753,-0.6738409,0.7207558,-0.07723645,0.62191117
-0.9988955,-0.81577456,-0.47986275,-0.6800637,1.0565292,0.040772095,0.40473133
-0.97813016,-0.72409046,-0.26963922,-0.6168117,0.34127107,-0.22287765,0.8376356
-0.93569,-0.63781434,-0.36885056,-0.5639074,0.83178973,-0.09733439,0.6641788
-0.88568974,-0.56865066,-0.3261811,-0.5142853,0.7376323,-0.1747215,0.74185485
-0.97323924,-0.71132654,-0.41638777,-0.61310667,0.93542004,-0.02799806,0.56420195
-0.9911964,-0.7677397,-0.4584475,-0.64770347,1.030338,0.022221208,0.46500316
-0.97632664,-0.7192355,-0.32002953,-0.62426895,0.5486515,-0.15456925,0.7536097
-0.9927072,-0.77449113,-0.41875964,-0.6605213,0.8777586,-0.028490826,0.5501478
-0.9617472,-0.6852451,-0.45365188,-0.58142453,1.091961,0.017806873,0.48444495
-0.9747977,-0.7152597,-0.27192298,-0.61274236,0.3590287,-0.21972856,0.83462816
-0.934247,-0.6354988,-0.36069816,-0.5633701,0.8025941,-0.10853892,0.6801939
-0.8680251,-0.54804814,-0.2139366,-0.49716666,0.29354593,-0.33514017,0.9116227
-0.99927616,-0.8207112,-0.44423556,-0.69068605,0.9226161,-0.0043356568,0.48245487
-0.9554691,-0.67263347,-0.40087524,-0.5856548,0.91728127,-0.050277278,0.598886
-0.7245741,-0.41591242,-0.31081203,-0.38140297,0.83507055,-0.30464277,0.7469335
-0.5712624,-0.30862597,-0.14846964,-0.29933822,0.28324273,-0.6479436,0.9553677
-0.2710404,-0.13766637,-0.011213692,-0.13529152,-0.118223116,-0.992772,0.9994036
-0.1276954,-0.06406621,-0.0055058096,-0.06382721,-0.05496963,-0.9515977,0.9998807
0.24198519,0.12250914,-0.07590687,0.11438226,0.4554795,0.82468784,0.95719576
0.5233179,0.27880356,0.21830073,0.26647028,-0.6160101,0.9965849,0.8701338
0.553316,0.29730454,0.1715142,0.2884603,-0.39772272,0.21703842,0.9317017
0.6108443,0.3343546,0.15270159,0.32250646,-0.27121714,0.6073237,0.95454586
0.39166108,0.20256695,-0.0039949454,0.19258748,0.2523081,-0.22196926,0.9936859
0.7367087,0.42549473,0.36327377,0.37591255,-1.0083303,-0.5389567,0.6446765
0.65778786,0.36645117,0.21997082,0.34965628,-0.5249059,-0.31393328,0.8839907
0.6243848,0.34342194,0.10398845,0.32613266,-0.048954617,0.960392,0.98800707
0.7963691,0.4761212,0.27769998,0.44205362,-0.6421318,-0.11451608,0.81500304
0.78887427,0.4693917,0.38762128,0.40968844,-1.052851,0.9368888,0.6035278
0.9249809,0.6211971,0.32141435,0.556305,-0.66125923,-0.79808223,0.75345486
0.9934247,0.90091103,0.38850704,0.7400018,-0.616047,-0.21333532,0.5660456
0.9934033,0.9010024,0.49243566,0.7432631,-1.0048077,-0.32989064,0.3336502
0.9752401,0.94966084,0.5285915,0.77762926,-1.0662249,-0.58404386,0.20365441
0.9725973,0.95427394,0.44406593,0.78205436,-0.7527549,-0.87114805,0.39311254
0.99087167,0.9108185,0.593788,0.7233448,-1.3254055,0.486179,0.094414234
0.99466634,0.7843606,0.4515599,0.6622633,-0.98866385,0.57408047,0.4766652
0.97637993,0.7193764,0.28272116,0.6178044,-0.39798263,-0.6882757,0.81724983
0.8551918,0.53393847,0.18987152,0.48295778,-0.20810166,-0.26377946,0.93730265
0.8701689,0.55047137,0.26444444,0.50356144,-0.5036561,0.71214736,0.843597
0.46424708,0.24371327,0.10491886,0.23884405,-0.16873766,-0.7785403,0.98052007
0.47042954,0.2473114,-0.031330302,0.22369295,0.39314342,-0.78338253,0.9759527
0.56710017,0.3059823,0.29251555,0.27941093,-0.86797994,-0.68951774,0.7531593
0.12230066,0.06134218,0.07654644,0.060833905,-0.26570797,0.13037014,0.9802977
0.37266693,0.19209401,0.06468404,0.18917267,-0.052444056,0.05582151,0.99494404
0.10484893,0.052545123,0.058764264,0.052310698,-0.19796646,-0.018024415,0.98877776
0.114479676,0.057397053,-0.07249932,0.055384364,0.3818719,-0.14749804,0.96938527
-0.09647945,-0.048333667,-0.03853941,-0.048262473,0.11290298,-0.92972916,0.99582154
-0.3845041,-0.19860789,-0.0344982,-0.19334592,-0.08748987,-0.9198887,0.99997693
-0.56915814,-0.30728805,-0.17289673,-0.2977419,0.39187437,-0.6224322,0.93165284
-0.74184746,-0.4296172,-0.2106252,-0.40584922,0.4117709,-0.42160952,0.904762
-0.8955753,-0.5808837,-0.39247572,-0.51044476,0.9758875,-0.08264588,0.6125014
-0.937488,-0.6407362,-0.40470797,-0.5585067,0.96298856,-0.05010873,0.59074295
-0.99593306,-0.7917199,-0.40453476,-0.6740381,0.8044378,-0.0491855,0.57644796
-0.9923048,-0.90549046,-0.37185287,-0.73807204,0.5474013,-0.1248922,0.59890926
-0.97636944,-0.71934843,-0.28695923,-0.6187855,0.41499588,-0.19926813,0.8103606
-0.9852195,-0.7454007,-0.43203425,-0.63638777,0.9580284,-0.008920327,0.52674264
-0.9999998,-0.8411282,-0.3853942,-0.70542955,0.6742117,-0.08458208,0.6016214
-0.93805,-0.64165807,-0.2834457,-0.5701055,0.48263976,-0.21089405,0.8182177
-0.7870953,-0.4678119,-0.28398916,-0.43399557,0.67695016,-0.29123485,0.8034991
-0.99546236,-0.7888703,-0.47269213,-0.66071147,1.0590492,0.036969036,0.4285529
-0.98735166,-0.75275254,-0.27202168,-0.632117,0.32296887,-0.22092296,0.8315922
-0.7482059,-0.43477386,-0.2252043,-0.41006008,0.46842793,-0.3976921,0.88685596
-0.9759621,-0.7182763,-0.2810681,-0.6167859,0.3924852,-0.20727208,0.819984
-0.8934506,-0.57820696,-0.23699649,-0.52145475,0.35780913,-0.29141262,0.8843365
-0.7898996,-0.47030526,-0.18657404,-0.43698806,0.26210937,-0.41851753,0.93595636
-0.89939225,-0.5857619,-0.33645344,-0.5268887,0.76013875,-0.15450491,0.72420883
-0.8539601,-0.532618,-0.35973722,-0.4766428,0.903458,-0.14738642,0.6736801
-0.45939472,-0.24090046,-0.11857898,-0.23639639,0.23280431,-0.78961504,0.97148234
-0.18259951,-0.09194371,0.03933671,-0.08945976,-0.28236055,-0.9801773,0.98641837
0.20187536,0.10181087,0.09877872,0.10068637,-0.31438327,0.73221093,0.9700997
0.3795256,0.19586317,0.0122205615,0.18873228,0.17902051,0.00033040345,0.99822676
0.7661947,0.44971833,0.2448204,0.42204207,-0.5347199,0.9788128,0.86174697
0.8343469,0.5122977,0.10392594,0.44178274,0.10718258,-0.12804611,0.99484503
0.83867294,0.51667124,0.22357188,0.47583047,-0.3683809,-0.32010728,0.8975401
0.776349,0.45840448,0.30767184,0.4215639,-0.78093034,0.6912788,0.76096064
0.83351415,0.5114624,0.22765651,0.47221422,-0.39156136,0.02276051,0.8918823
0.84835184,0.5266746,0.15685275,0.4696501,-0.08109032,-0.97092086,0.96647245
0.8915962,0.57589257,0.24294439,0.52065516,-0.38519725,0.297533,0.8761786
0.76077986,0.44516224,0.23427702,0.41864425,-0.49520743,-0.92911375,0.87596846
0.87936425,0.56110054,0.24004833,0.5099033,-0.38912696,-0.48542175,0.8792496
0.9603104,0.6822737,0.3949098,0.59453964,-0.8850316,0.37356925,0.6110009
0.9722434,0.7088719,0.36565086,0.6182857,-0.7432505,0.11688319,0.6685202
0.9966082,0.88475853,0.3948906,0.7321967,-0.6599651,-0.9097675,0.5617842
0.9956832,0.89009565,0.37067965,0.729969,-0.5609846,-0.97598225,0.6104513
0.96086556,0.9709155,0.46921438,0.79749453,-0.8172648,-0.81912535,0.30911526
0.9824938,0.7367178,0.3041056,0.6323496,-0.46582332,0.99273634,0.7800732
0.9940713,0.78120005,0.37526795,0.6674652,-0.70187205,-0.5856511,0.6392963
0.8725562,0.55319357,0.15905957,0.4863318,-0.06564302,-0.21773383,0.9660587
0.8420839,0.5201612,0.16802147,0.46864882,-0.13226977,-0.7836933,0.95701855
0.63587767,0.35123515,0.14578322,0.33693168,-0.22103609,0.01410684,0.96207833
0.4869443,0.25700405,0.15329057,0.2510336,-0.3663761,-0.06452151,0.9444646
0.345792,0.17745382,-0.0026259841,0.17078125,0.22118273,0.59887654,0.99539614
0.218971,0.11060359,0.10809416,0.109135404,-0.34437773,0.8427893,0.9641394
0.07936023,0.03973233,-0.10513643,0.037672233,0.4921051,-0.4167832,0.94325036
0.06442312,0.03223946,-0.029688269,0.032000802,0.17239468,-0.3976941,0.9944546
-0.07338966,-0.0367361,-0.016753701,-0.03671927,0.029474862,-0.877353,0.9994909
-0.32470742,-0.16610137,-0.10636022,-0.16429773,0.26994774,-0.92582285,0.9721025
-0.35405475,-0.18193385,-0.16866021,-0.17642808,0.5189165,-0.85692745,0.9155972
-0.414906,-0.21553892,-0.15020388,-0.2110232,0.40236878,-0.8072855,0.9414804
-0.39937183,-0.20685036,-0.12374424,-0.20368761,0.29713386,-0.84513307,0.9638761
-0.7086743,-0.40366045,-0.26520294,-0.37870264,0.67063475,-0.37752253,0.8236073
-0.8923262,-0.5768013,-0.28897074,-0.5236836,0.5768368,-0.2214858,0.80692035
-0.97931,-0.7273727,-0.3228728,-0.6296733,0.55137855,-0.15084961,0.747782
-0.99962157,-0.8562155,-0.325965,-0.6996662,0.4281153,-0.16736694,0.71573853
-0.9932628,-0.9015989,-0.4330123,-0.7465224,0.78456557,-0.044538945,0.46766052
-0.9997364,-0.85379225,-0.4451145,-0.7141788,0.88830185,-0.011903018,0.46754894
-0.999045,-0.8647697,-0.5499445,-0.6987175,1.2388701,0.11044446,0.22443819
-0.9914341,-0.7687624,-0.23713653,-0.6241128,0.17856677,-0.270028,0.8819277
-0.9849195,-0.74440885,-0.3535163,-0.6428419,0.65606296,-0.11064782,0.6884997
-0.89759123,-0.58344877,-0.3654783,-0.5196137,0.8747655,-0.11693331,0.66799045
-0.862575,-0.5419754,-0.4233255,-0.46481934,1.1106476,-0.06022525,0.5401151
-0.7831175,-0.46430293,-0.21343996,-0.43449986,0.38403863,-0.3876944,0.9051998
-0.72282434,-0.41454768,-0.16445771,-0.39103398,0.2294661,-0.49569947,0.9522121
-0.69974875,-0.39692315,-0.15527159,-0.37588814,0.20973343,-0.5254501,0.9585689
-0.8549819,-0.53371304,-0.26595223,-0.4905615,0.5287606,-0.27193892,0.8399234
-0.88977087,-0.5736339,-0.36443168,-0.5114479,0.8806653,-0.12202955,0.6691832
-0.6271831,-0.34531417,-0.21674964,-0.3303481,0.5355204,-0.5132511,0.8848332
-0.6453561,-0.35776433,-0.2642957,-0.33567756,0.7156848,-0.43640903,0.81607264
-0.43293563,-0.22572784,-0.11493759,-0.22200339,0.23511742,-0.8191014,0.97247094
0.03405305,0.01703064,-0.022154935,0.016975014,0.120530605,-0.5411521,0.99718636
0.08789687,0.044019416,-0.07676662,0.04256536,0.38535598,-0.32721138,0.96791494
0.43644974,0.22772747,0.07860893,0.22301376,-0.07135465,-0.9870207,0.99204016
0.7807241,0.4622069,0.12039948,0.41745853,0.0037253099,-0.5418798,0.9863333
0.9204993,0.61459726,0.26879576,0.5502844,-0.45120257,0.9871278,0.8405135
0.7596567,0.44422367,0.18910675,0.41696724,-0.3021702,-0.46509588,0.9309231
0.91833746,0.6114802,0.29201335,0.54955,-0.5511039,0.6176341,0.80366033
0.91503745,0.6068005,0.27337438,0.5452874,-0.47875622,-0.9182531,0.8332329
0.8782576,0.55980027,0.3127762,0.508671,-0.6933302,-0.7379158,0.76516616
0.9281205,0.6259388,0.3642965,0.5551335,-0.8266279,-0.9984908,0.6728698
0.94669056,0.65639216,0.36049008,0.57973224,-0.77953404,-0.31753474,0.6807636
0.8310642,0.50901705,0.18235388,0.46441907,-0.20266818,0.41965467,0.94316155
0.959123,0.67985797,0.37887466,0.595332,-0.8262458,-0.8255329,0.64383143
0.9150699,0.60684603,0.24743183,0.5422654,-0.37072977,-0.9993369,0.8713833
0.94094074,0.6464667,0.23237787,0.5633562,-0.2687609,0.11245853,0.8925635
0.9732708,0.71140504,0.27792603,0.612171,-0.38686913,-0.95840085,0.8254118
0.99993956,0.8473941,0.39203346,0.7098415,-0.69282633,-0.8896593,0.5852977
0.8968077,0.5824487,0.3358354,0.52426535,-0.76122737,-0.5095804,0.7251235
0.8960225,0.58145046,0.27817056,0.52718073,-0.5267,-0.9556777,0.82454556
0.9696194,0.7026033,0.28897777,0.60947853,-0.44046924,-0.50951856,0.8080485
0.84341145,0.52152985,0.12198433,0.4543668,0.048580594,-0.95803326,0.98799103
0.6615448,0.36910513,0.3009512,0.3389944,-0.84283304,0.32176656,0.75441116
0.43223825,0.22533157,-0.06618831,0.19893688,0.4940496,-0.88281405,0.94947183
0.1508519,0.075787276,0.06501635,0.075455815,-0.19721766,0.3233012,0.987684
-0.14876878,-0.074730836,0.026545033,-0.07357071,-0.20881084,-0.95871204,0.9931169
-0.28179654,-0.1433171,-0.07267798,-0.14234722,0.14793561,-0.97165763,0.98918355
-0.49478334,-0.261648,-0.23674686,-0.24686515,0.7061577,-0.6312618,0.8384149
-0.4694111,-0.24671751,0.016384752,-0.2266097,-0.33950862,-0.88924706,0.98517346
-0.36364532,-0.18715706,-0.16979006,-0.18151726,0.5178193,-0.8458552,0.91525674
-0.5758034,-0.31152296,-0.19080639,-0.30074635,0.46428064,-0.5951211,0.91213894
-0.49536678,-0.26199478,-0.04927921,-0.2507055,-0.09451358,-0.81754977,0.99973685
-0.74954927,-0.43587142,-0.19338614,-0.41052642,0.33015028,-0.4382082,0.9254652
-0.83168995,-0.50963986,-0.22609481,-0.47071713,0.38695192,-0.3392129,0.8937325
-0.87479687,-0.5557719,-0.24919292,-0.50686437,0.43351236,-0.28393018,0.8662439
-0.9794866,-0.7278721,-0.30888578,-0.6280366,0.494368,-0.1696905,0.77259046
-0.9874053,-0.75294507,-0.39762786,-0.64734334,0.8203696,-0.053453386,0.5986316
-0.9181206,-0.99875164,-0.60460865,-0.8287409,1.2088729,0.07366204,-0.09783465
-0.9728272,-0.95388734,-0.44256234,-0.7815675,0.7477727,-0.061273754,0.3970856
-0.9264898,-0.9963662,-0.51202375,-0.82884353,0.90666705,-0.02436927,0.132694
-0.9976131,-0.8035145,-0.4138967,-0.68159103,0.827298,-0.03922148,0.553525
-0.97131664,-0.706626,-0.30338275,-0.6143154,0.4946565,-0.17715174,0.78367513
-0.8237626,-0.5018323,-0.28103405,-0.46372825,0.62734747,-0.27042058,0.8129015
-0.7687159,-0.4518574,-0.33418843,-0.40942627,0.8867533,-0.23855028,0.7100071
-0.7746951,-0.45697668,-0.15741843,-0.42259842,0.15295567,-0.46690097,0.9616892
-0.6680301,-0.37371892,-0.08023477,-0.34508935,-0.08060314,-0.6406511,0.99740434
-0.66263646,-0.36987886,-0.12540187,-0.35052246,0.11137585,-0.59225035,0.97813976
-0.70815915,-0.40326893,-0.07264796,-0.3638121,-0.1368152,-0.61915606,0.99927384
-0.43488336,-0.2268356,-0.06378952,-0.22127655,0.007229411,-0.8586314,0.9966199
-0.40551436,-0.21027638,-0.06444326,-0.20613891,0.029603515,-0.88367033,0.9958058
-0.27575287,-0.14013928,-0.089054376,-0.13906346,0.22497855,-0.9693225,0.98055077
-0.19550844,-0.098546416,-0.078652024,-0.09794505,0.22984053,-0.999869,0.98263085
-0.25396007,-0.12873799,5.849637e-06,-0.12626244,-0.15650724,-0.9981844,0.9979464
0.024315497,0.012159247,0.06835662,0.012000839,-0.28829294,-0.4695401,0.9802222
0.46022692,0.2413822,0.1644968,0.23534593,-0.43351293,-0.8006165,0.93072826
0.7682807,0.45148727,0.29309875,0.4179825,-0.73105395,0.33793783,0.7854891
0.90239817,0.58966935,0.24418165,0.53028786,-0.3755233,-0.27185804,0.87517804
0.880394,0.5623159,0.3439514,0.50607663,-0.8141866,-0.31691945,0.7080708
0.9267986,0.62393004,0.3283489,0.55795103,-0.6864006,0.9496014,0.74102014
0.9999049,0.83399045,0.28191176,0.67168814,-0.28586602,0.3456887,0.80240905
0.97994584,0.72917986,0.5358344,0.5864841,-1.3077239,-0.6483336,0.29356915
0.952665,0.667286,0.27664706,0.58578193,-0.42729244,0.69125277,0.82891977
0.936918,0.6398055,0.43796957,0.5476178,-1.0794196,-0.8527137,0.51879525
0.9687017,0.7004742,0.30443096,0.6106409,-0.505481,0.5930261,0.78222895
0.9889471,0.7586577,0.45198336,0.64216083,-1.0165559,-0.052696794,0.4809879
0.8731897,0.5539201,0.20576999,0.4996322,-0.25334176,0.7730578,0.92143244
0.96318626,0.68827665,0.33595282,0.6046336,-0.64684486,0.97523046,0.72657686
0.76566124,0.44926718,0.307097,0.41331574,-0.7880468,0.89617383,0.76036954
