s1,s2,s3,s4,s5,s6,s9
0.36386165,0.22305933,0.0072913347,0.2015487,0.18897893,-0.8559281,1.0029006
0.57716554,0.32187256,0.123866856,0.2996763,-0.17482945,-0.74051636,0.9601172
0.9076482,0.6499321,0.26246035,0.56139725,-0.3891326,-0.10876783,0.8182734
0.9513993,0.96496105,0.5215089,0.8100627,-1.0096048,0.9480325,0.14173305
1.0010093,0.81450105,0.30723083,0.69079053,-0.36493137,-0.5747431,0.7658138
0.9511905,0.82965225,0.5079648,0.70035696,-1.1404032,0.33383417,0.27442396
0.95912695,0.7928708,0.4720802,0.6795451,-1.0359546,0.9035888,0.36853167
0.94264483,0.7749567,0.42802995,0.655964,-0.89615333,-0.4754088,0.48391226
0.9528041,0.8717883,0.44140288,0.73749125,-0.85093683,0.6051881,0.39157614
0.8055369,0.5100835,0.3062824,0.46055892,-0.72483647,-0.8203213,0.7541435
0.894455,0.6628656,0.32471803,0.5757931,-0.62789035,-0.35491621,0.72001714
0.8706291,0.5602536,0.40441602,0.5048563,-1.0110077,0.9122585,0.5844929
0.812891,0.5397253,0.33762878,0.48740715,-0.8024778,0.35896695,0.68809897
0.87616163,0.5754726,0.22168776,0.51097864,-0.3070794,0.90889513,0.87672937
0.957663,0.665728,0.48277938,0.5643251,-1.2190402,-0.9021551,0.37515342
0.8765675,0.622914,0.31570762,0.54723823,-0.64859015,0.41972417,0.7196148
0.8997707,0.5880624,0.41647142,0.5229296,-1.0375785,0.91442776,0.5593888
0.825961,0.5550374,0.25558546,0.49459094,-0.47578168,0.6731573,0.82480663
0.83254874,0.54053307,0.18224147,0.4693035,-0.18300802,-0.4241608,0.9218064
0.27110445,0.13996023,0.051552013,0.13665678,-0.06854985,0.86021936,0.97519314
0.15197314,0.06892432,-0.016086759,0.06979974,0.14116421,0.3417961,1.0027217
-0.14459163,-0.05297532,-0.07304301,-0.056197684,0.22904281,-0.93142235,0.9923553
-0.5078639,-0.26689017,-0.21818018,-0.2563286,0.6131805,-0.5900065,0.869222
-0.7535941,-0.45807484,-0.24343534,-0.4137207,0.5124554,-0.38429773,0.8632895
-0.66988295,-0.388394,-0.13962,-0.35785896,0.16396601,-0.6297425,0.96391153
-0.83812433,-0.52159184,-0.2096636,-0.4689901,0.30674052,-0.3876053,0.9197015
-0.81984663,-0.50211805,-0.21598545,-0.4563398,0.3525972,-0.38081202,0.9078303
-0.8811106,-0.57784563,-0.28431517,-0.5132293,0.55118173,-0.247819,0.81305444
-0.9145405,-0.71264946,-0.40749705,-0.6013299,0.8842259,-0.10397489,0.55100834
-0.9026018,-0.62660867,-0.32025933,-0.5484588,0.6424794,-0.1959034,0.7470955
-0.86583763,-0.55754215,-0.27201942,-0.49795258,0.52534467,-0.2826836,0.8393455
-0.9108332,-0.6820678,-0.3761592,-0.5817522,0.7908521,-0.13596253,0.62738454
-0.95586926,-0.7829504,-0.43867663,-0.6498588,0.93032295,-0.059103638,0.4972088
-1.0557867,-0.9356143,-0.5914127,-0.7653117,1.3198994,0.17350975,0.11445564
-0.9835166,-0.88330513,-0.5803901,-0.724793,1.3137723,0.35761213,-0.021847129
-1.1067034,-0.88149685,-0.36898187,-0.73911643,0.5513549,-0.05320193,0.6870434
-1.045071,-0.8317464,-0.39669645,-0.6997001,0.71186477,-0.07276295,0.6200782
-1.0025039,-0.86839575,-0.52011514,-0.71330416,1.1359326,0.030812308,0.3127191
-1.0549334,-0.9319797,-0.56987363,-0.7652884,1.2451662,0.111427486,0.19425368
-1.0376946,-0.73605317,-0.28027117,-0.6463676,0.3609051,-0.13180786,0.83272004
-0.759381,-0.4662601,-0.2733277,-0.42544085,0.6225131,-0.35453886,0.8284219
-0.7777225,-0.4737451,-0.20408204,-0.4341574,0.34007728,-0.42670953,0.914917
-0.4029546,-0.1923703,-0.17248318,-0.19120677,0.5238637,-0.7239808,0.900735
-0.3161923,-0.16448201,-0.07337643,-0.15907744,0.12500003,-0.8959376,0.98707885
-0.3857679,-0.17969245,-0.18010546,-0.18146773,0.56116045,-0.7314182,0.89659876
-0.27937764,-0.114790164,-0.11520787,-0.11657303,0.35915917,-0.9068525,0.9601393
0.073725924,0.027460162,-0.030772213,0.03510164,0.14836654,-0.541174,0.9919954
0.1527099,0.074621946,-0.04472533,0.07247572,0.24830896,0.39972126,1.0197953
0.14708924,0.063990034,-0.007148974,0.06892307,0.09254187,0.25596526,0.9936787
0.5892644,0.32559153,0.09966744,0.31524968,-0.053210933,0.4621309,0.9702493
0.34873554,0.18313564,0.0020180107,0.17915356,0.19734994,0.34479505,1.0177026
0.63233346,0.35221255,0.10281241,0.33539894,-0.02868217,0.95588076,0.9812143
0.8171806,0.5419912,0.24085677,0.48224148,-0.42382386,-0.72599274,0.8593283
0.8455015,0.5757993,0.2523173,0.5088549,-0.42517704,-0.864513,0.84801686
0.9469785,0.8617913,0.5524024,0.69880444,-1.219186,-0.49360657,0.19548881
0.99058825,0.895216,0.36722636,0.75320077,-0.5481409,0.804427,0.5743824
0.9578798,0.88363737,0.4138686,0.74531823,-0.7279299,0.9312619,0.44614026
0.9618468,0.94183284,0.5489301,0.76599413,-1.1124521,-0.76843476,0.16895074
0.96968275,0.8294913,0.37703148,0.7041997,-0.6370139,-0.3153723,0.6109375
0.9475204,0.80646104,0.3925216,0.6870225,-0.7357696,0.42438966,0.53501266
0.7781262,0.507147,0.3044299,0.4641401,-0.7067876,0.8723655,0.74644756
0.90736896,0.6473856,0.41335034,0.5716617,-0.98689413,0.5733676,0.53679025
0.8290387,0.55922943,0.2626217,0.4961278,-0.4980743,-0.7592822,0.82788783
0.7885787,0.4968589,0.17937626,0.44124332,-0.21256949,0.01263845,0.91368437
0.8752213,0.59063125,0.4122532,0.52299255,-1.0501522,0.47294992,0.54852754
0.7307889,0.4519778,0.19351833,0.41805518,-0.31778514,0.7606892,0.9052108
0.94193333,0.70231336,0.27650216,0.6083654,-0.38106868,-0.8401025,0.81431293
0.68405217,0.40807045,0.25032902,0.3809231,-0.6035293,-0.5064987,0.8341861
0.8370689,0.56674874,0.25298324,0.50155145,-0.45050564,-0.89015305,0.8428801
0.51888925,0.2829126,0.04903094,0.2723931,0.109828286,0.8904612,0.9958807
0.30267617,0.15899591,0.0074900743,0.16060978,0.13330318,0.6156113,0.99365044
0.17757548,0.08676998,-0.050478835,0.0830779,0.29411513,0.0056123286,1.0196327
-0.27469578,-0.11049697,-0.12399753,-0.118694015,0.38954324,-0.8928991,0.94999254
-0.7981056,-0.6107689,-0.40731826,-0.5209865,0.98636013,-0.23307887,0.56505275
-0.84208447,-0.52359223,-0.19113915,-0.47155553,0.24368055,-0.41092038,0.9384401
-0.9245452,-0.63500804,-0.30343843,-0.561376,0.56559986,-0.19259748,0.779849
-0.8760472,-0.6452266,-0.3691685,-0.5531631,0.81140655,-0.16650267,0.6369819
-1.0141423,-0.75360924,-0.33095372,-0.6462726,0.5465149,-0.09745573,0.7325354
-1.0023348,-0.72156423,-0.31695834,-0.6246352,0.5249926,-0.1279095,0.75712556
-0.8608745,-0.5272592,-0.1730819,-0.48054248,0.14953049,-0.43935135,0.96004057
-0.71084404,-0.41508394,-0.19562891,-0.3787773,0.36212558,-0.49231884,0.91266024
-0.9570152,-0.6544728,-0.29193255,-0.57798105,0.49556893,-0.18330672,0.80665445
-0.9355384,-0.5773615,-0.14488292,-0.5291337,-0.020299956,-0.4246248,1.0021827
-0.91138846,-0.6513623,-0.34513015,-0.56650776,0.71651286,-0.16514209,0.68910915
-1.0129868,-0.74136055,-0.3251196,-0.63723797,0.53221506,-0.10710201,0.7458199
-0.9793386,-0.6865586,-0.30063614,-0.60105026,0.5059841,-0.15464067,0.785918
-0.94285953,-0.7544699,-0.42163897,-0.6339973,0.8934148,-0.07711645,0.5296824
-1.0248477,-0.74748516,-0.30802542,-0.64840204,0.47021204,-0.11537248,0.77359986
-1.0961049,-0.8761047,-0.37862074,-0.73759043,0.59372,-0.06543654,0.66724443
-0.9548831,-0.80509406,-0.47388348,-0.6653688,1.034894,-0.027211696,0.41352832
-0.95530474,-0.64776814,-0.28394198,-0.5718296,0.4741915,-0.19745877,0.82108647
-0.8127626,-0.52227646,-0.28751165,-0.46782517,0.6262065,-0.3035164,0.80587584
-0.68809694,-0.40348658,-0.2527067,-0.37043053,0.6132758,-0.42018616,0.84706426
-0.35236567,-0.16624594,-0.12145188,-0.16348799,0.32916072,-0.85602546,0.95842564
-0.14937845,-0.10214687,0.10313214,-0.087596424,-0.52834815,-1.0196364,0.96591014
0.1353651,0.059362695,-0.026517661,0.06507681,0.16116853,-0.045989648,0.9920183
0.1516467,0.07578529,-0.048654947,0.073817514,0.2765568,0.503455,1.0235326
0.2620242,0.15103732,0.17656194,0.14092164,-0.5731336,0.92621756,0.87242943
0.43007883,0.23379125,0.23472358,0.233656,-0.717216,-0.0581121,0.8075022
0.41301498,0.22062409,0.06503532,0.20944814,-0.035153378,-0.7742475,0.98131675
0.46801263,0.23860727,0.1265536,0.23513505,-0.26736346,-0.5171988,0.9423777
0.48989615,0.25546995,0.11813056,0.25469938,-0.20379212,0.38993508,0.94434476
0.5497251,0.3131672,0.093140595,0.28893158,-0.05882184,-0.85822916,0.9802323
0.8411899,0.56932825,0.20648189,0.49674088,-0.24438593,-0.91557115,0.90508604
0.9004649,0.633826,0.3326807,0.56309736,-0.69843924,-0.9342767,0.69426227
0.9306328,0.694563,0.27742922,0.5952241,-0.4019988,0.13264188,0.78148913
0.9615451,0.93192697,0.51418144,0.7660893,-0.9971885,-0.58660877,0.25606573
0.92073375,1.0755697,0.73074543,0.8073113,-1.558719,-0.21662793,-0.19072104
0.972318,0.9259468,0.5041116,0.77028966,-0.979612,-0.7748396,0.25988144
1.005948,0.94432706,0.4451717,0.798885,-0.7588005,-0.83511794,0.401697
0.979388,0.78577185,0.3183891,0.66490686,-0.5028486,0.7387574,0.7004226
0.95835954,0.83042794,0.37804025,0.7009041,-0.6429881,-0.09969846,0.59202087
0.9246125,0.74149925,0.42443725,0.62942624,-0.9282303,-0.29693004,0.5034321
0.8797006,0.5944909,0.36242262,0.5293239,-0.86054856,-0.78122485,0.63868725
0.7628527,0.48199734,0.18269101,0.42939895,-0.2494376,-0.55622655,0.921236
0.7574057,0.45192128,0.3352146,0.41107425,-0.90926206,-0.7858933,0.6748343
0.6642134,0.4011394,0.113202326,0.35927764,-0.048541874,-0.766592,0.975125
0.68714386,0.40253296,0.19670138,0.38055316,-0.36912924,0.907352,0.9110079
0.5383424,0.290298,0.07032588,0.27759132,0.025693325,0.2629402,0.9862766
0.37244296,0.18187907,0.087639764,0.18352701,-0.1587451,-0.10869199,0.9488458
0.49006885,0.25782946,0.12958254,0.2550574,-0.26079533,0.43654823,0.93492013
0.37934846,0.17880222,0.07741864,0.18527485,-0.13035867,-0.06289536,0.9524824
-0.1410355,-0.109294854,0.04962534,-0.08559788,-0.3125675,-0.92943484,0.97172856
-0.5866186,-0.32270753,-0.156316,-0.3075728,0.3041448,-0.6446076,0.93374765
-0.4381298,-0.22778788,-0.21737307,-0.22249939,0.6589702,-0.64945513,0.8689872
-0.70272166,-0.4372554,-0.28733566,-0.39391044,0.7105989,-0.39292988,0.8046581
-0.90222365,-0.5910586,-0.28045258,-0.5285846,0.5150305,-0.24390167,0.8271255
-0.9858625,-0.7688915,-0.39373788,-0.6528851,0.77670723,-0.086668156,0.600701
-0.9790856,-0.8321518,-0.49076855,-0.68922913,1.0652928,-0.008595616,0.38118595
-1.025168,-0.7255246,-0.2831765,-0.6336981,0.39128572,-0.13804193,0.8244569
-0.9091777,-0.679015,-0.37353858,-0.5806349,0.79336774,-0.13247111,0.62340456
-0.867843,-0.6051563,-0.33577958,-0.5307895,0.7225799,-0.20537029,0.7128947
-0.9373866,-0.7491283,-0.4228468,-0.62721974,0.90002704,-0.07691643,0.5277928
-0.9585179,-0.79920024,-0.46590456,-0.66032225,1.0120956,-0.03580442,0.4349735
-0.9873433,-0.71515375,-0.3335375,-0.61743915,0.60131085,-0.11995937,0.7205588
-0.9644646,-0.78074455,-0.4260864,-0.6524981,0.88413405,-0.0665465,0.5238385
-0.9367046,-0.77041006,-0.4545889,-0.6419851,1.0025474,-0.05076924,0.4438724
-1.0168402,-0.71098727,-0.28730097,-0.621111,0.4152047,-0.14312954,0.8200864
-0.91099966,-0.6772799,-0.36950594,-0.58074164,0.7723777,-0.1406699,0.6434146
-0.8794779,-0.5517286,-0.23005491,-0.50215316,0.3478421,-0.3347795,0.9010421
-0.9720001,-0.8049873,-0.45762098,-0.6701573,0.9686134,-0.043861568,0.46536523
-0.92621344,-0.72041655,-0.4074397,-0.61031663,0.87258965,-0.09793918,0.5585685
-0.7472851,-0.49195188,-0.31728128,-0.43805963,0.7817333,-0.34292233,0.75017536
-0.55779344,-0.3079102,-0.16244905,-0.28805274,0.35245812,-0.64952016,0.9262705
-0.28602377,-0.16632277,-0.037647326,-0.15396413,-0.02798541,-0.91835,0.9864477
-0.1497609,-0.086671464,-0.040162608,-0.08076339,0.06270093,-0.8884858,0.987532
0.15812509,0.087782845,-0.058820393,0.08961614,0.32060146,0.8176116,1.012243
0.4587556,0.2571699,0.20693249,0.24429429,-0.57456595,0.93099284,0.87221634
0.5346888,0.27953747,0.15029547,0.277982,-0.3195807,0.18624681,0.91753256
0.59807086,0.3358055,0.1375881,0.32453993,-0.2035076,0.5458758,0.93972313
0.3886383,0.19977513,0.0282196,0.19393885,0.09672519,-0.2522458,0.99100983
0.7213744,0.43611068,0.33920136,0.40135205,-0.93733287,-0.50156015,0.6666951
0.61896324,0.3493781,0.21177314,0.32919574,-0.5062132,-0.38924217,0.87339544
0.6355839,0.35225347,0.11331866,0.33898887,-0.07020978,0.91319275,0.9738096
0.7295982,0.45984444,0.26908112,0.42188856,-0.62389904,-0.14225064,0.79631275
0.80705297,0.4911128,0.38177803,0.45611572,-0.9938062,0.8641603,0.6278662
0.88773096,0.62716097,0.3126766,0.5515953,-0.6164941,-0.7873204,0.7475458
0.98039794,0.88958454,0.39363417,0.7457863,-0.6338839,-0.2677947,0.567062
0.9409544,0.88337225,0.50381947,0.7276336,-1.0311484,-0.30928966,0.2911757
0.956326,0.9413979,0.54256177,0.7677694,-1.0919048,-0.5921041,0.1891132
1.0095066,0.95083886,0.44081727,0.80643,-0.73482144,-0.82096267,0.4195046
0.9583562,0.9375564,0.58489096,0.78513163,-1.2707334,0.42510772,0.049533963
0.941414,0.7651129,0.43568313,0.6549097,-0.94191664,0.5990327,0.4513349
0.9524717,0.711588,0.2748962,0.6107895,-0.35740426,-0.7342098,0.8210749
0.8195678,0.5262389,0.1850245,0.46044555,-0.20531443,-0.34235445,0.9181242
0.83298594,0.5602976,0.2505134,0.5022226,-0.45163825,0.69819456,0.8301055
0.45587242,0.24542657,0.07861194,0.23747592,-0.07012563,-0.7334881,0.9784868
0.38750985,0.23383597,0.010022857,0.21357794,0.1844406,-0.7950598,1.0064946
0.5571723,0.3038251,0.26137686,0.29778057,-0.7689665,-0.73787737,0.7839864
0.13954443,0.04829651,0.046100143,0.05404834,-0.13629258,0.14374027,0.9637773
0.37608925,0.18159238,0.05457113,0.18483542,-0.018954651,0.03295651,0.9720432
0.118437335,0.030733513,0.02211644,0.046638325,-0.05346695,-0.027892768,0.9662721
0.124082126,0.056731306,-0.032417547,0.061888672,0.1852699,-0.28065738,0.99436814
-0.1301076,-0.05159311,-0.06538025,-0.062200036,0.20248434,-0.9205222,0.99470764
-0.39027616,-0.22089413,-0.063549265,-0.20655401,0.010173779,-0.8658297,0.98952353
-0.55571836,-0.29869932,-0.18646796,-0.28458065,0.45089537,-0.6023798,0.90248084
-0.7251612,-0.42624643,-0.2221925,-0.3917883,0.4587785,-0.43230563,0.8877423
-0.8819865,-0.6758298,-0.39732283,-0.57262385,0.88132364,-0.13455439,0.57388663
-0.9125342,-0.71035814,-0.40449536,-0.5999863,0.887245,-0.10276902,0.5530926
-0.9736185,-0.77513057,-0.41686195,-0.6490183,0.84762293,-0.076427035,0.5492667
-1.033784,-0.8257293,-0.39558208,-0.6877899,0.72609246,-0.072476044,0.6125765
-1.0010844,-0.71065664,-0.29928094,-0.6237795,0.4663724,-0.1372295,0.79047763
-0.95252436,-0.7735333,-0.43762764,-0.64657754,0.93093294,-0.060020804,0.49346074
-1.0050883,-0.7992701,-0.40147334,-0.67146516,0.7713858,-0.079942495,0.59553504
-0.946861,-0.6464774,-0.2970202,-0.56948674,0.5235464,-0.18790016,0.7931061
-0.77954626,-0.49413195,-0.29469362,-0.4480174,0.67742413,-0.3271304,0.7952929
-0.9637509,-0.815738,-0.47959265,-0.6752067,1.0379789,-0.021049678,0.40071252
-1.0424709,-0.74767286,-0.2858291,-0.6503773,0.37398684,-0.11978195,0.8233624
-0.7385738,-0.44377646,-0.23983544,-0.40311322,0.51308906,-0.4051363,0.8695044
-1.0125667,-0.7205919,-0.2954989,-0.6294231,0.44233364,-0.13630722,0.7998747
-0.9004903,-0.57696164,-0.25244835,-0.52150255,0.4125627,-0.2801751,0.87325203
-0.7856835,-0.4776796,-0.19905472,-0.43361637,0.3082357,-0.43895113,0.9226628
-0.878221,-0.62352735,-0.34182534,-0.5386929,0.73458177,-0.18868126,0.6937095
-0.84347576,-0.6162067,-0.36579674,-0.5290335,0.8261506,-0.19585687,0.6429601
-0.4537623,-0.23185547,-0.13625994,-0.22220245,0.31819332,-0.76576173,0.9435458
-0.17205405,-0.12274735,0.037114494,-0.10262665,-0.28885156,-0.94305044,0.97432417
0.21474737,0.103468135,0.090279326,0.10634412,-0.2743404,0.71578425,0.95447993
0.37994602,0.18902852,0.03434137,0.18874948,0.069559164,0.020169213,0.986346
0.7218174,0.44468966,0.24155033,0.40902364,-0.5200801,0.8894707,0.85070586
0.80239797,0.49919766,0.146499,0.43816033,-0.08337197,-0.036167502,0.94652855
0.7987026,0.51860726,0.21147613,0.4587228,-0.32176065,-0.3929547,0.89070565
0.7292682,0.45218873,0.30033726,0.42507696,-0.75470454,0.68830943,0.755302
0.7886794,0.5088846,0.20910466,0.4531248,-0.3329575,-0.028098643,0.8782059
0.7788894,0.4977902,0.1433124,0.4372765,-0.06834772,-0.8743892,0.958652
0.84697115,0.56815624,0.22207285,0.5005844,-0.31602222,0.2553992,0.86290914
0.7227121,0.44980013,0.22893952,0.41037756,-0.48282462,-0.9194839,0.8742441
0.840504,0.5632391,0.22718671,0.49329117,-0.33693606,-0.55220157,0.87878036
0.898667,0.6638808,0.3780372,0.57801557,-0.843497,0.39684713,0.5987886
0.9008603,0.6891447,0.3469512,0.5896849,-0.68864983,0.10687536,0.6562014
1.0110787,0.8925428,0.3900506,0.7595001,-0.61436695,-0.8917719,0.5653573
1.0115026,0.89564985,0.36680204,0.7657887,-0.5144146,-0.98094106,0.6243789
0.991978,0.9583059,0.46641657,0.80576795,-0.8180459,-0.77238786,0.3448224
0.95581865,0.73191464,0.29684654,0.62380326,-0.46673438,0.9220984,0.74610615
0.9584797,0.7884627,0.37419063,0.6751045,-0.67284393,-0.5848026,0.62435687
0.836338,0.5439939,0.17782542,0.47153527,-0.1620821,-0.26119894,0.9236005
0.78628355,0.50244135,0.15716541,0.4439719,-0.113065936,-0.7749562,0.9505851
0.6146054,0.33958223,0.12919112,0.32155442,-0.16042441,-0.02327168,0.94240844
0.4742982,0.23700896,0.13623433,0.24069583,-0.2953309,-0.103959784,0.92541003
0.307436,0.16437225,0.0030106474,0.16075505,0.15727541,0.59842306,0.9990492
0.23694439,0.110645145,0.10299705,0.105359465,-0.3145609,0.8379655,0.9539654
0.059554547,0.04142932,-0.049337924,0.034316327,0.22535464,-0.69350225,1.005662
0.06978823,0.029837035,-0.032321014,0.031795233,0.15366688,-0.572163,0.99286497
-0.10096335,-0.05160138,-0.049720097,-0.051015522,0.14244656,-0.8691578,0.9932413
-0.3396962,-0.15304795,-0.12547679,-0.15569593,0.34979612,-0.85594493,0.9519421
-0.3909778,-0.17991602,-0.177323,-0.18163326,0.54320043,-0.73688704,0.89845395
-0.42275432,-0.20711078,-0.16309565,-0.20287228,0.4621664,-0.7392501,0.91711044
-0.40332702,-0.19547679,-0.14021856,-0.18994485,0.37360886,-0.7890601,0.93564755
-0.7109821,-0.43801388,-0.27802485,-0.39763823,0.6757519,-0.38644996,0.8215952
-0.88839656,-0.59466136,-0.29776132,-0.5262555,0.5938264,-0.22930983,0.78435916
-0.98460776,-0.7241098,-0.3368564,-0.6238639,0.6048332,-0.11968888,0.7172195
-1.0605735,-0.81145054,-0.34685886,-0.6914042,0.54517454,-0.07293787,0.7111488
-0.9912744,-0.8260724,-0.45834762,-0.68637013,0.9407463,-0.04413493,0.4716867
-0.98327076,-0.8137591,-0.45708412,-0.67628694,0.9537036,-0.0444576,0.46170333
-1.042721,-0.912435,-0.5664115,-0.7503052,1.2549908,0.105383635,0.19883955
-1.0854717,-0.76804256,-0.2525025,-0.6808435,0.21109845,-0.13579455,0.8950576
-0.97440267,-0.73711205,-0.36461887,-0.62803704,0.6929234,-0.10509718,0.6561249
-0.875734,-0.6455517,-0.37167352,-0.556566,0.81873393,-0.16897443,0.63221693
-0.87570965,-0.6907989,-0.42623332,-0.5844262,0.9718077,-0.11411897,0.51279414
-0.77657586,-0.46767506,-0.22984552,-0.42775425,0.43834656,-0.39401734,0.88851255
-0.7127745,-0.42300552,-0.17584671,-0.38798836,0.28173876,-0.52275187,0.93258166
-0.691348,-0.40315595,-0.16745873,-0.36947584,0.26653087,-0.55970085,0.93848276
-0.84722614,-0.5410743,-0.28036606,-0.48584077,0.5739393,-0.28491154,0.8233144
-0.8737028,-0.64613754,-0.36990738,-0.55200696,0.81329525,-0.16508889,0.6336313
-0.6228624,-0.35504633,-0.22865134,-0.3254179,0.5662186,-0.4897908,0.86821693
-0.66190004,-0.39496362,-0.27584,-0.3654465,0.70677966,-0.43475586,0.82450604
-0.42825323,-0.21633653,-0.13124862,-0.21068643,0.32107773,-0.787276,0.9451655
0.025151802,0.011560096,-0.040508736,0.012425984,0.15758453,-0.68343484,0.9953015
0.089898534,0.045439795,-0.037334744,0.04735147,0.18951143,-0.54463184,0.99907315
0.41543412,0.22824669,0.052688345,0.21557762,0.0139623545,-0.83869463,0.988726
0.72990304,0.4487408,0.13199663,0.40253475,-0.07596972,-0.5714157,0.9622984
0.8798712,0.61127436,0.26381093,0.53694844,-0.44235128,0.9072472,0.81522423
0.7258153,0.4427281,0.17258996,0.39872804,-0.2438516,-0.5323024,0.9264551
0.8827826,0.62155426,0.2731465,0.54677206,-0.49489105,0.617759,0.7896802
0.8742981,0.6092521,0.26081452,0.5419282,-0.42203403,-0.89405465,0.8331025
0.83744943,0.5623387,0.30581474,0.5027299,-0.6661516,-0.73332846,0.75942576
0.8967007,0.609393,0.3497763,0.5445255,-0.7944108,-0.9191968,0.65988517
0.8802651,0.6500695,0.35256013,0.56251496,-0.7565628,-0.27533463,0.6621703
0.79751223,0.50030506,0.16679436,0.4492413,-0.16812319,0.39034855,0.9228833
0.9223971,0.66659844,0.3696991,0.5813749,-0.79969203,-0.7635268,0.62531
0.86940706,0.6021215,0.23178193,0.5285658,-0.31140342,-0.93295336,0.87488234
0.9115402,0.62966895,0.22298825,0.5444417,-0.2530717,0.0500869,0.87221736
0.942827,0.6995418,0.26451358,0.60778695,-0.329392,-0.9277986,0.8317991
0.9979147,0.8529895,0.3811184,0.73201185,-0.6404282,-0.86324424,0.5792155
0.8401363,0.578879,0.33072945,0.51352185,-0.7496199,-0.4889388,0.7124785
0.85336286,0.5863121,0.2679151,0.5216282,-0.47892052,-0.9207111,0.82277757
0.9379488,0.7016878,0.28407714,0.60476846,-0.4032922,-0.5735465,0.80738395
0.76405394,0.48957893,0.1289022,0.42452237,-0.012878496,-0.8436362,0.9679355
0.61615753,0.3511123,0.2876801,0.34157962,-0.7902845,0.32526404,0.7589964
0.30614114,0.2004881,-0.009569592,0.17558047,0.24265313,-0.9018488,1.00262
0.15697344,0.060236506,0.038696844,0.06768607,-0.10392204,0.3126344,0.97197217
-0.15274294,-0.10908761,0.00678166,-0.09243131,-0.15145251,-0.9014631,0.97462857
-0.29685256,-0.1390808,-0.097099654,-0.1386164,0.24606164,-0.9055088,0.97642183
-0.5393353,-0.30892625,-0.24909288,-0.28845948,0.7024925,-0.54201925,0.8464633
-0.38981742,-0.23948568,0.031279698,-0.21723449,-0.38210052,-0.9216142,0.98620445
-0.39874658,-0.19245891,-0.18107617,-0.18928288,0.54056305,-0.7214676,0.90075505
-0.5690568,-0.31240708,-0.20464239,-0.29117274,0.51977,-0.5625004,0.8861674
-0.48777008,-0.27798355,-0.07268637,-0.2599994,-0.011717122,-0.8108135,0.9937274
-0.7371508,-0.44069117,-0.2063961,-0.40339294,0.37681666,-0.45106673,0.9042547
-0.8275881,-0.50882244,-0.23778339,-0.4645409,0.43315625,-0.34364402,0.87776256
-0.8735161,-0.5606023,-0.26304808,-0.50255203,0.4809713,-0.28352696,0.8526255
-0.9967126,-0.7222998,-0.32270893,-0.62288713,0.55485374,-0.12286511,0.7430287
-0.96391654,-0.7564314,-0.40584543,-0.63695127,0.83336776,-0.08858236,0.56580824
-1.0392642,-0.9320937,-0.60355645,-0.7621803,1.3575535,0.30752313,0.006918788
-0.99997467,-0.8547368,-0.4788564,-0.70420754,0.9922357,-0.025955006,0.42130658
-1.0570731,-0.9395597,-0.5803192,-0.76940584,1.2778124,0.13673368,0.1623621
-0.9716425,-0.78809184,-0.42436755,-0.65639335,0.87606955,-0.06935078,0.53072286
-0.9819233,-0.7051716,-0.31603825,-0.6102145,0.54433995,-0.13536873,0.75447524
-0.81599396,-0.5264597,-0.2903223,-0.46848682,0.6358481,-0.29853407,0.8011638
-0.7846195,-0.5406048,-0.34116712,-0.47322223,0.8148785,-0.28327164,0.7052323
-0.7740562,-0.46863437,-0.16865824,-0.43002045,0.19232535,-0.5023464,0.95314556
-0.6520029,-0.37817356,-0.093196355,-0.35413286,-0.02349493,-0.6940348,0.9985117
-0.65497303,-0.37827924,-0.13699923,-0.34811938,0.16999227,-0.64370114,0.96361744
-0.6732848,-0.39230418,-0.07886753,-0.3676882,-0.09290222,-0.66945606,1.0025656
-0.43714428,-0.2364291,-0.088184625,-0.22596997,0.10119833,-0.83941054,0.9829211
-0.40726453,-0.2180606,-0.08923439,-0.20841965,0.13900498,-0.85140234,0.9805833
-0.29401213,-0.12985109,-0.10872076,-0.13335142,0.3135545,-0.89321524,0.9677743
-0.23271815,-0.091470666,-0.09675601,-0.098985665,0.2978129,-0.9351823,0.9772905
-0.26660308,-0.16082267,-0.023895182,-0.14754617,-0.0826442,-0.9203735,0.98301965
0.04973623,-0.01526162,0.042472407,0.0064114463,-0.18611722,-0.5224403,0.962787
0.46049187,0.2309156,0.16465862,0.23120894,-0.44019815,-0.8153727,0.93109286
0.7087364,0.4325569,0.28451893,0.40644273,-0.70618945,0.33479124,0.77348167
0.8650951,0.5872291,0.23163314,0.5107612,-0.33463514,-0.3447085,0.8675722
0.8139233,0.557575,0.3387461,0.49194214,-0.80631423,-0.28345546,0.6941487
0.8681678,0.6232552,0.3232384,0.5438359,-0.66841805,0.88201344,0.7066267
0.998922,0.7842257,0.26190603,0.6572456,-0.2424245,0.27694803,0.79865116
0.9553877,0.72575104,0.52968675,0.596127,-1.3060027,-0.6492523,0.2835469
0.9351388,0.66993666,0.2563318,0.5833861,-0.3728809,0.6784028,0.8164252
0.91690767,0.6111044,0.42685807,0.5338779,-1.0823767,-0.7901618,0.49807748
0.93969387,0.70459145,0.28256318,0.60593754,-0.44110003,0.5892846,0.7747191
0.9225443,0.73608047,0.44783458,0.6261628,-1.0196462,-0.004884258,0.44416288
0.85335785,0.5509671,0.19453742,0.49451104,-0.2380388,0.73731637,0.9010208
